item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001877,First_Aid_Kit,15.2,21.2,24.3,7.0,11,N/A,48,Crew_Quarters
001878,Navigation_Module,43.3,14.7,27.1,8.62,20,N/A,1476,Command_Center
001879,Gyroscope_Module,48.7,39.5,42.5,40.88,23,N/A,4689,Engineering_Bay
001880,Antibiotic_Supply,39.4,12.9,12.9,3.28,77,2026-09-16,2507,Lab
001881,Asteroid_Sample_Container,14.8,18.1,17.4,3.8,48,N/A,4197,Storage_Bay
001882,Cooling_System,34.6,10.1,49.9,8.72,83,N/A,1096,Power_Bay
001883,Waste_Management_Kit,15.1,14.9,15.9,8.3,56,N/A,86,Engineering_Bay
001884,LED_Work_Light,49.6,42.4,48.2,50.68,22,N/A,400,Maintenance_Bay
001885,Solar_Panel,73.3,67.4,3.2,6.1,49,N/A,1892,External_Storage
001886,Handheld_Spectrometer,40.0,23.1,20.1,9.29,69,N/A,2368,Lab
001887,Radiation_Shield,11.3,17.8,15.8,1.59,87,N/A,817,Storage_Bay
001888,Fire_Extinguisher,26.2,17.7,30.5,7.07,37,N/A,665,Crew_Quarters
001889,Pressure_Regulator,22.7,46.4,44.4,23.38,74,N/A,1109,Airlock
001890,Seed_Packets,25.1,18.1,28.8,9.3,39,N/A,88,Lab
001891,Thruster_Fuel,45.0,42.7,23.0,22.1,67,N/A,4913,Engine_Bay
001892,Research_Samples,18.4,24.6,21.3,3.1,35,N/A,2493,Storage_Bay
001893,Battery_Pack,39.0,48.2,43.9,41.26,56,N/A,947,Power_Bay
001894,Scientific_Sensor,13.9,43.1,17.8,5.33,22,N/A,4180,Cockpit
001895,Thruster_Fuel,13.8,41.4,16.5,4.71,22,N/A,1942,Engine_Bay
001896,LED_Work_Light,26.3,14.5,28.4,5.42,87,N/A,3911,Maintenance_Bay
001897,Communication_Device,43.8,46.0,12.0,12.09,4,N/A,3942,Command_Center
001898,Antibiotic_Supply,29.6,33.6,18.6,9.25,18,2025-08-16,2187,Lab
001899,Thruster_Fuel,30.6,48.9,24.0,17.96,7,N/A,3342,Engine_Bay
001900,Water_Bottle,36.5,20.3,15.7,5.82,23,N/A,635,Storage_Bay
001901,Scientific_Sensor,23.6,47.7,46.9,26.4,97,N/A,1421,Lab
001902,Protein_Bars,47.2,47.8,41.3,46.59,38,N/A,3509,Crew_Quarters
001903,Tether_Reel,42.3,42.7,17.4,15.71,95,N/A,2312,Airlock
001904,Scientific_Sensor,14.1,29.1,45.9,9.42,28,N/A,4175,Cockpit
001905,Fire_Extinguisher,22.8,20.2,26.2,6.03,67,N/A,3860,Crew_Quarters
001906,Waste_Management_Kit,12.2,27.9,16.8,4.2,52,N/A,20,Engineering_Bay
001907,Fire_Extinguisher,44.2,28.6,42.5,26.86,60,N/A,767,Crew_Quarters
001908,CO2_Scrubber,34.4,25.0,29.0,12.47,87,N/A,942,Engineering_Bay
001909,Vacuum_Sealed_Tools,31.7,26.9,31.5,13.43,100,N/A,2535,Maintenance_Bay
001910,Emergency_Oxygen_Mask,11.5,22.8,41.0,5.38,25,N/A,1805,Medical_Bay
001911,Space_Suit,39.4,36.4,26.8,19.22,29,N/A,3622,Airlock
001912,Helmet_Visor,47.5,15.7,34.5,12.86,48,N/A,4319,Crew_Quarters
001913,Water_Bottle,20.0,16.4,31.8,5.22,96,N/A,2049,Crew_Quarters
001914,Food_Packet,29.6,16.5,19.0,1.7,51,2026-03-17,80,Crew_Quarters
001915,Scientific_Sensor,27.5,20.0,14.4,3.96,18,N/A,249,Lab
001916,Antibiotic_Supply,48.1,44.4,48.7,52.0,73,2026-07-17,138,Lab
001917,Water_Purification_Unit,31.0,32.4,48.5,24.36,1,N/A,611,Crew_Quarters
001918,Space_Suit,17.3,41.3,37.8,13.5,53,N/A,2527,Airlock
001919,Microgravity_Lab_Kit,25.9,26.9,24.7,4.1,99,N/A,79,Crew_Quarters
001920,Waste_Management_Kit,14.8,20.3,11.4,2.4,13,N/A,75,Sanitation_Bay
001921,Radiation_Shield,40.5,26.8,43.6,23.66,52,N/A,4986,Engineering_Bay
001922,Helmet_Visor,20.0,31.5,48.0,15.12,79,N/A,3081,Storage_Bay
001923,Helmet_Visor,21.3,47.9,49.7,25.35,82,N/A,4319,Storage_Bay
001924,Solar_Panel,75.3,84.4,3.6,14.2,42,N/A,19,External_Storage
001925,Medical_Scanner,40.0,38.5,11.0,8.47,71,2026-02-20,21,Lab
001926,Antibiotic_Supply,34.6,41.9,45.8,33.2,68,2027-03-06,131,Medical_Bay
001927,Vacuum_Sealed_Tools,34.6,12.4,40.4,8.67,42,N/A,3359,Maintenance_Bay
001928,Asteroid_Sample_Container,12.5,24.2,11.9,5.5,89,N/A,233,Storage_Bay
001929,Oxygen_Cylinder,26.7,23.7,84.3,49.5,90,N/A,3086,Crew_Quarters
001930,Research_Samples,21.0,24.4,18.2,5.7,51,N/A,1650,Lab
001931,Handheld_Spectrometer,32.7,48.4,39.4,31.18,28,N/A,373,Lab
001932,Waste_Management_Kit,24.3,12.7,28.2,8.7,87,N/A,56,Engineering_Bay
001933,Navigation_Module,22.9,17.9,48.6,9.96,99,N/A,3180,Cockpit
001934,3D_Printer,34.9,43.3,39.1,29.54,12,N/A,3703,Engineering_Bay
001935,Helmet_Visor,34.5,42.1,28.5,20.7,72,N/A,4688,Crew_Quarters
001936,Communication_Device,26.1,32.1,18.5,7.75,16,N/A,3800,Crew_Quarters
001937,Scientific_Sensor,24.6,24.6,24.6,7.44,85,N/A,4749,Lab
001938,LED_Work_Light,25.9,14.6,29.8,5.63,5,N/A,4600,Maintenance_Bay
001939,Protein_Bars,11.8,17.1,23.5,2.37,67,N/A,4066,Crew_Quarters
001940,Cooling_System,19.3,18.0,47.2,8.2,13,N/A,2096,Engineering_Bay
001941,Antibiotic_Supply,29.1,26.7,43.7,16.98,37,2026-11-16,3884,Lab
001942,Fire_Extinguisher,45.0,40.8,41.3,37.91,44,N/A,2097,Crew_Quarters
001943,Battery_Pack,42.5,27.7,45.8,26.96,2,N/A,834,External_Storage
001944,Tether_Reel,27.4,39.9,30.8,16.84,92,N/A,4712,Airlock
001945,Fire_Extinguisher,39.4,29.7,19.0,11.12,62,N/A,996,Crew_Quarters
001946,Space_Suit,40.7,11.7,37.4,8.9,87,N/A,4919,Storage_Bay
001947,Waste_Management_Kit,16.5,25.4,15.2,9.3,92,N/A,76,Engineering_Bay
001948,Vacuum_Sealed_Tools,12.4,37.1,32.4,7.45,21,N/A,4374,Maintenance_Bay
001949,Battery_Pack,31.5,37.8,27.0,16.07,98,N/A,643,Power_Bay
001950,LED_Work_Light,19.5,18.8,31.0,5.68,68,N/A,697,Engineering_Bay
001951,Seed_Packets,11.9,10.8,15.2,1.1,15,N/A,30,Lab
001952,Research_Samples,23.9,30.0,21.2,1.6,4,N/A,359,Storage_Bay
001953,EV_Suit_Battery,18.0,11.2,14.3,1.44,32,N/A,293,Storage_Bay
001954,Radiation_Shield,13.2,47.4,15.7,4.91,59,N/A,511,Engineering_Bay
001955,Radiation_Shield,39.2,34.2,39.0,26.14,16,N/A,2156,Engineering_Bay
001956,Lab_Microscope,48.7,20.4,18.6,9.24,55,N/A,1572,Lab
001957,Oxygen_Cylinder,22.2,16.7,69.8,49.0,93,N/A,1495,Airlock
001958,First_Aid_Kit,19.1,29.7,22.9,2.5,13,N/A,37,Crew_Quarters
001959,CO2_Scrubber,32.0,24.6,25.0,9.84,6,N/A,203,Engineering_Bay
001960,Emergency_Beacon,19.9,38.7,19.2,7.39,6,N/A,574,Cockpit
001961,Thruster_Fuel,20.0,45.9,23.0,10.56,53,N/A,719,Engine_Bay
001962,Circuit_Board,11.5,33.1,12.0,2.28,60,N/A,21,Engineering_Bay
001963,Scientific_Sensor,11.6,26.2,20.5,3.12,11,N/A,3907,Lab
001964,Water_Bottle,29.9,12.9,43.9,8.47,89,N/A,3421,Crew_Quarters
001965,3D_Printer,41.1,16.1,28.6,9.46,31,N/A,1690,Lab
001966,Asteroid_Sample_Container,13.0,23.1,22.1,2.2,35,N/A,442,Storage_Bay
001967,Vacuum_Sealed_Tools,27.3,28.8,23.6,9.28,22,N/A,2129,Storage_Bay
001968,Asteroid_Sample_Container,25.1,25.5,26.6,9.3,92,N/A,1085,Lab
001969,Solar_Panel,95.1,40.6,2.4,11.3,18,N/A,1197,Power_Bay
001970,First_Aid_Kit,18.2,26.5,28.4,9.4,98,N/A,15,Medical_Bay
001971,Medical_Scanner,35.1,20.4,24.4,8.74,32,2026-02-04,98,Lab
001972,Food_Packet,16.2,18.7,19.3,5.4,31,2025-12-19,1,Crew_Quarters
001973,Handheld_Spectrometer,29.1,17.0,21.4,5.29,9,N/A,463,Lab
001974,Oxygen_Cylinder,20.8,22.1,50.8,33.4,27,N/A,1839,Crew_Quarters
001975,Food_Packet,28.7,28.2,18.5,3.3,62,2026-02-13,26,Crew_Quarters
001976,Radiation_Shield,23.6,41.6,34.2,16.79,64,N/A,4222,Storage_Bay
001977,Laptop,46.1,20.1,36.3,16.82,5,N/A,2819,Command_Center
001978,Solar_Panel,62.6,92.0,4.9,19.0,9,N/A,4074,Power_Bay
001979,Laptop,42.6,36.3,19.6,15.15,19,N/A,3355,Crew_Quarters
001980,3D_Printer,29.8,42.5,26.8,16.97,55,N/A,1828,Engineering_Bay
001981,Food_Packet,19.8,29.1,26.9,6.4,21,2026-07-24,97,Storage_Bay
001982,Protein_Bars,48.6,17.4,38.3,16.19,45,N/A,3526,Crew_Quarters
001983,Water_Bottle,25.2,35.9,35.5,16.06,11,N/A,4399,Crew_Quarters
001984,Waste_Management_Kit,21.4,26.9,15.6,1.3,27,N/A,91,Engineering_Bay
001985,Oxygen_Cylinder,25.9,26.2,46.2,41.8,59,N/A,1827,Crew_Quarters
001986,Asteroid_Sample_Container,11.7,25.2,12.5,2.2,51,N/A,1489,Lab
001987,Tether_Reel,49.9,29.5,39.0,28.7,17,N/A,11,Airlock
001988,Handheld_Spectrometer,12.1,35.6,24.5,5.28,37,N/A,4595,Lab
001989,Antibiotic_Supply,46.0,13.3,29.9,9.15,60,2025-12-24,3204,Lab
001990,Navigation_Module,33.8,44.1,45.8,34.13,71,N/A,4126,Command_Center
001991,Protein_Bars,45.7,18.9,40.1,17.32,13,N/A,1049,Storage_Bay
001992,Asteroid_Sample_Container,15.8,26.5,16.6,1.5,7,N/A,3274,Storage_Bay
001993,Emergency_Beacon,23.1,31.6,40.7,14.85,62,N/A,1395,Cockpit
001994,Asteroid_Sample_Container,18.5,14.8,11.0,3.5,3,N/A,327,Lab
001995,Antibiotic_Supply,30.5,33.5,37.4,19.11,67,2025-11-22,2392,Lab
001996,CO2_Scrubber,10.3,44.6,37.7,8.66,8,N/A,154,Life_Support
001997,Research_Samples,17.1,14.6,24.4,6.8,97,N/A,1768,Storage_Bay
001998,Protein_Bars,28.6,28.1,49.4,19.85,59,N/A,368,Storage_Bay
001999,Emergency_Beacon,45.9,32.3,47.1,34.91,37,N/A,2330,Cockpit
002000,Medical_Scanner,28.0,15.6,31.3,6.84,72,2026-03-10,46,Medical_Bay
